,log2FoldChange,padj,contrasted_with
ENSG00000164040,-2.5237583192681443,1.2686231482089144e-34,GM12878
ENSG00000138814,-4.898202545843009,3.850061293257423e-170,GM12878
ENSG00000078269,-6.076611641937383,1.4338231185045915e-143,GM12878
ENSG00000165152,-9.122831154490997,2.1830235691387985e-42,GM12878
ENSG00000144645,-5.993273736683979,1.7288932056060514e-30,GM12878
ENSG00000143776,-7.365622068457462,1.8021344644552587e-237,GM12878
ENSG00000174059,-2.8606870876176496,0.0017755337830807542,GM12878
ENSG00000100600,-4.023417308025717,1.2065970129615977e-89,GM12878
ENSG00000084731,-4.483831479650227,4.214199207018686e-111,GM12878
ENSG00000108861,-3.147810546654681,2.463767642736131e-98,GM12878
ENSG00000178980,-2.0905009878429524,4.130301653457106e-51,GM12878
ENSG00000088538,-2.1017389987787274,0.001879926867104932,GM12878
ENSG00000118689,-3.29575750353145,8.843213923487562e-75,GM12878
ENSG00000167653,-4.101732099634884,2.489767693033462e-08,GM12878
ENSG00000186854,-2.0996033202712936,4.090729993936316e-06,GM12878
ENSG00000137494,-2.9017158028853194,4.616242788109495e-33,GM12878
ENSG00000170876,-2.2667654747374395,5.1325842305416686e-82,GM12878
ENSG00000113657,-6.373356124500944,1.1910825491121346e-159,GM12878
ENSG00000229334,-6.491734329694072,0.01583324529704854,GM12878
ENSG00000155366,-2.07473847906053,2.4866706465992972e-64,GM12878
ENSG00000149201,-5.299977362857475,1.1705137488890175e-15,GM12878
ENSG00000150556,-4.0076026803778975,2.3187987642425203e-07,GM12878
ENSG00000142920,-3.448026013568718,1.2382716077171612e-12,GM12878
ENSG00000123342,-12.369074459725885,3.933512875072744e-06,GM12878
ENSG00000143891,-3.056364118302301,1.273938444065437e-22,GM12878
ENSG00000163785,-2.406589241449792,1.3843237482710676e-65,GM12878
ENSG00000146072,-3.8620916949138735,0.00021005354376761007,GM12878
ENSG00000066629,-7.952798696156964,9.788930040381202e-36,GM12878
ENSG00000198561,-2.0916120478013496,2.363233680926934e-65,GM12878
ENSG00000141447,-6.227640825862138,5.810665553997132e-29,GM12878
ENSG00000101236,-2.7404560961640083,7.659671906473454e-47,GM12878
ENSG00000164951,-2.297678972847062,3.1152919790553263e-38,GM12878
ENSG00000175155,-2.7515118062928234,5.038322604804087e-15,GM12878
ENSG00000196782,-4.133312387249476,1.6778979269403847e-20,GM12878
ENSG00000081087,-2.522124199618215,7.342340081251143e-70,GM12878
ENSG00000122367,-3.776078423722322,2.5243948854463062e-06,GM12878
ENSG00000196569,-6.296945148137063,4.136179393172161e-77,GM12878
ENSG00000075275,-3.040925749101761,4.094554595159046e-48,GM12878
ENSG00000205726,-3.4457660137257022,2.585517952155886e-146,GM12878
ENSG00000167100,-2.5562341793060472,5.120714390676672e-07,GM12878
ENSG00000145012,-7.7738675428501995,6.760930461953454e-231,GM12878
ENSG00000166920,-3.1710240544535533,0.002140844329329563,GM12878
ENSG00000140939,-2.1657564335193804,4.1470326562833565e-23,GM12878
ENSG00000146267,-5.14832192026676,3.6038960921251433e-06,GM12878
ENSG00000156011,-3.083308248339505,3.743527483090534e-52,GM12878
ENSG00000164930,-3.325334903953272,3.1210112827095786e-110,GM12878
ENSG00000138771,-8.884411759474656,4.994592784444099e-104,GM12878
ENSG00000111666,-2.657372880270568,7.902420411086282e-35,GM12878
ENSG00000175183,-6.391484159462657,1.7184416185187996e-27,GM12878
ENSG00000117139,-2.7729764846731415,4.102645774348101e-60,GM12878
ENSG00000013375,-2.364283540711136,6.101767422567438e-73,GM12878
ENSG00000132561,-7.214090218465248,5.315265057447421e-11,GM12878
ENSG00000116096,-2.969171249953926,1.450024539158298e-41,GM12878
ENSG00000085449,-2.040335226317057,9.163653972801466e-46,GM12878
ENSG00000161298,-2.8335119839559444,1.6668411266413237e-13,GM12878
ENSG00000151276,-6.626791544363337,8.124804058616499e-107,GM12878
ENSG00000111305,-6.5841462864904035,0.014684665343054416,GM12878
ENSG00000143473,-8.95089245515006,0.0009095758693306661,GM12878
ENSG00000143198,-2.337811795196752,2.924331965095061e-64,GM12878
ENSG00000173852,-2.435998248856762,8.738421367761873e-42,GM12878
ENSG00000166450,-3.7031425324347285,0.002062609535356735,GM12878
ENSG00000099822,-2.6465448160760414,9.529837313478391e-17,GM12878
ENSG00000149948,-7.751780967923025,3.5020293700722005e-120,GM12878
ENSG00000183715,-8.234629871765582,0.0029858169569140385,GM12878
ENSG00000173838,-4.469039892942498,0.00012933992701679397,GM12878
ENSG00000145934,-5.901164457177042,2.677431340075717e-11,GM12878
ENSG00000170271,-3.8499273524929065,4.007243427316294e-16,GM12878
ENSG00000107130,-9.82190546733294,1.495057970947646e-112,GM12878
ENSG00000134294,-3.2629271438270204,9.969885636276409e-113,GM12878
ENSG00000142875,-2.084871431131168,2.0797462495694793e-48,GM12878
ENSG00000136002,-3.59198988529994,1.7204542701684075e-07,GM12878
ENSG00000139324,-2.9978032721337984,2.702012620024499e-119,GM12878
ENSG00000168575,-2.34443101915521,1.8431362843454746e-38,GM12878
ENSG00000181045,-3.0402903770669267,2.339229646326358e-40,GM12878
ENSG00000132535,-3.4724144762896767,7.434703030740501e-75,GM12878
ENSG00000087076,-2.511759418488617,2.033420786703245e-06,GM12878
ENSG00000135678,-2.2404678545642884,2.3364748334105062e-08,GM12878
ENSG00000138311,-8.904420340650091,1.9231765686141758e-17,GM12878
ENSG00000007866,-8.447959621214002,5.66715951311045e-73,GM12878
ENSG00000153814,-6.526306182524317,1.3340716713990578e-57,GM12878
ENSG00000176222,-2.3513370373534186,5.7070850448207134e-08,GM12878
ENSG00000230074,-3.3744813178881854,2.3364748334105062e-08,GM12878
ENSG00000229097,-2.3859495723013047,0.02945015580391722,GM12878
ENSG00000184635,-2.065601303318184,3.749306852150719e-08,GM12878
ENSG00000188215,-3.292417664439196,1.3258297016440862e-58,GM12878
ENSG00000004399,-7.7890530946026,1.8029006416142674e-173,GM12878
ENSG00000197296,-3.2034263859361367,2.008660087798996e-76,GM12878
ENSG00000114861,-5.529531761443627,2.506699517009522e-64,GM12878
ENSG00000113758,-2.4789578961796326,8.257233874627677e-134,GM12878
ENSG00000185483,-6.162425774711089,6.942465928295262e-51,GM12878
ENSG00000253767,-5.421357534990325,9.512827012442028e-07,GM12878
ENSG00000160691,-4.130696818124878,2.4589642131423218e-160,GM12878
ENSG00000164237,-2.1752781064327458,2.6707978005117857e-37,GM12878
ENSG00000132694,-3.0366759158315837,3.6991699043249143e-106,GM12878
ENSG00000271425,-4.984683147695162,7.676889472109588e-17,GM12878
ENSG00000166311,-3.468385601122021,1.599815368171176e-146,GM12878
ENSG00000102908,-2.3168122513542175,4.255564630425095e-15,GM12878
ENSG00000137393,-3.162529233576916,1.805184867991188e-07,GM12878
ENSG00000075391,-6.962920429473784,1.7415566465009048e-142,GM12878
ENSG00000189171,-3.569904751053904,8.941201475398841e-78,GM12878
ENSG00000011566,-6.952841749931538,1.3108309429546593e-107,GM12878
ENSG00000162999,-2.6564744189087293,4.271570525377315e-15,GM12878
ENSG00000249406,-5.58544483236268,0.034758410631405834,GM12878
ENSG00000152990,-2.750367669415771,4.81392360305319e-39,GM12878
ENSG00000143819,-3.452501457528542,3.5336401737428457e-62,GM12878
ENSG00000121454,-3.6989471032426913,0.0015899005452039063,GM12878
ENSG00000172346,-5.6329920094501,6.362170987455089e-23,GM12878
ENSG00000151693,-8.694122770594634,6.679258039776838e-100,GM12878
ENSG00000188266,-3.411029685216504,4.912331910919452e-13,GM12878
ENSG00000155893,-2.9826918853393845,1.3675030086867521e-11,GM12878
ENSG00000174912,-5.116522590360607,0.0005739939489666444,GM12878
ENSG00000171811,-2.03931672469461,0.03424741093627554,GM12878
ENSG00000157224,-2.8720745445143465,1.3270877121326155e-72,GM12878
ENSG00000169047,-4.7933565458491,1.1899163409672172e-196,GM12878
ENSG00000108551,-4.383635272649626,0.004922042420242928,GM12878
ENSG00000198342,-3.216685299830012,2.1788682228787795e-17,GM12878
ENSG00000197646,-4.154612488602134,6.495032778798326e-61,GM12878
ENSG00000111664,-4.472533107245013,1.4078982470686052e-20,GM12878
ENSG00000111110,-4.623785603859388,1.8697659319160922e-28,GM12878
ENSG00000237624,-2.534480873502095,0.0025028027946164474,GM12878
ENSG00000164929,-3.1528678729953117,0.0006152126186490186,GM12878
ENSG00000170909,-2.6494628117525183,0.007535694187280976,GM12878
ENSG00000169905,-2.0334016509528974,2.817168194661509e-33,GM12878
ENSG00000149260,-6.741010057442129,5.833664947605761e-81,GM12878
ENSG00000179604,-2.8904497294189975,2.5807530772663965e-35,GM12878
ENSG00000113269,-3.794327133710328,1.8434802500441185e-06,GM12878
ENSG00000175287,-5.710789774827397,1.053125812811664e-09,GM12878
ENSG00000187634,-8.820949987768941,1.158625685851207e-23,GM12878
ENSG00000143641,-2.8129300992223527,9.987400203966843e-126,GM12878
ENSG00000105974,-9.83139860012278,0.0,GM12878
ENSG00000235092,-2.783328528847201,0.006518933635970461,GM12878
ENSG00000152684,-2.2861109413635377,2.756121066372727e-46,GM12878
ENSG00000285844,-4.177822360448067,2.7685203596892985e-07,GM12878
ENSG00000160097,-2.231430132985348,0.040834929749861915,GM12878
ENSG00000178460,-2.6781370876494597,0.00030906404160544983,GM12878
ENSG00000173166,-8.416023684661646,6.481866992663738e-129,GM12878
ENSG00000186174,-3.090802740025762,5.510921119169884e-169,GM12878
ENSG00000251348,-2.193267384010289,0.0002071509017974224,GM12878
ENSG00000244405,-2.548873968581502,1.4375570905591487e-43,GM12878
ENSG00000134245,-4.789191762471185,1.4039031182759963e-21,GM12878
ENSG00000176928,-7.9735368896288445,1.2283850550994583e-25,GM12878
ENSG00000231312,-5.860460145099913,9.144434420983777e-14,GM12878
ENSG00000275120,-2.9057080423782513,0.0036085155733752918,GM12878
ENSG00000068001,-2.0378319115884116,9.201229271416924e-35,GM12878
ENSG00000123096,-7.398313921376066,1.8656194283512109e-25,GM12878
ENSG00000253304,-7.579456399833022,7.63793412960331e-35,GM12878
ENSG00000182310,-2.99817918069211,8.796115951535164e-18,GM12878
ENSG00000138759,-3.006098003017092,0.0006501714048748624,GM12878
ENSG00000071282,-3.8644851215588516,7.146469996423953e-17,GM12878
ENSG00000150667,-2.3432067690778107,3.660230914986026e-08,GM12878
ENSG00000148426,-2.891047112271882,4.899369085489227e-06,GM12878
ENSG00000162390,-2.431316931481002,1.0462759738839606e-12,GM12878
ENSG00000110315,-2.138060600941912,1.6646903065374583e-31,GM12878
ENSG00000162631,-2.589731748657694,1.704806591292247e-07,GM12878
ENSG00000136848,-7.042197558471071,1.1294275769204352e-126,GM12878
ENSG00000203772,-8.938761192793686,0.0029615833059152947,GM12878
ENSG00000088543,-3.8138902328160236,9.767856340514328e-41,GM12878
ENSG00000117155,-3.287586737475718,2.6234292177501455e-48,GM12878
ENSG00000156381,-2.15079116905948,1.5606190957617188e-22,GM12878
ENSG00000198420,-2.552606119937645,1.282734298353042e-32,GM12878
ENSG00000143797,-5.198944482886688,3.1332448125957117e-139,GM12878
ENSG00000165912,-4.52334234458411,3.8973993808427915e-25,GM12878
ENSG00000197712,-5.79319998308191,5.175361573983987e-218,GM12878
ENSG00000139132,-4.366304015655943,2.672550020842892e-18,GM12878
ENSG00000143545,-2.4686677776283488,3.4472154800914734e-26,GM12878
ENSG00000010278,-2.8517916035007302,3.3485703371234374e-39,GM12878
ENSG00000121753,-5.470416802434674,3.1342716970717942e-47,GM12878
ENSG00000188010,-2.5895216390894134,6.101730239690251e-14,GM12878
ENSG00000111752,-2.3108138752024865,1.504224721218974e-17,GM12878
ENSG00000165568,-2.6087265554767125,0.04760355092177421,GM12878
ENSG00000232133,-4.812829853334166,0.001275862171525961,GM12878
ENSG00000269019,-6.582992324713786,0.014322326116874274,GM12878
ENSG00000114529,-5.615934384754791,3.1177041422283246e-47,GM12878
ENSG00000109756,-3.309665756995759,5.5885271845543926e-68,GM12878
ENSG00000176834,-3.883702538890804,1.8899759059714853e-57,GM12878
ENSG00000205763,-2.611367345744678,2.1505620566558504e-18,GM12878
ENSG00000261115,-6.405533579157807,3.905565798455726e-35,GM12878
ENSG00000152700,-2.152348325018784,4.929603812927855e-67,GM12878
ENSG00000144712,-2.335717595900762,6.614008440198708e-08,GM12878
